Date,Close
2020-03-09,587.6018676757812
2020-03-10,578.0931396484375
2020-03-11,576.9288330078125
2020-03-12,543.357177734375
2020-03-13,555.7766723632812
2020-03-16,531.9077758789062
2020-03-17,541.998779296875
2020-03-18,509.3972473144531
2020-03-19,543.357177734375
2020-03-20,588.1841430664062
2020-03-23,585.4674072265625
2020-03-24,622.14404296875
2020-03-25,636.6981201171875
2020-03-26,651.4464721679688
2020-03-27,625.8309936523438
2020-03-30,620.7854614257812
2020-03-31,610.1124877929688
2020-04-01,574.4060668945312
2020-04-02,580.8098754882812
2020-04-03,586.82568359375
2020-04-06,586.82568359375
2020-04-07,598.8572387695312
2020-04-08,617.0984497070312
2020-04-09,622.72607421875
2020-04-14,652.8047485351562
2020-04-15,655.5215454101562
2020-04-16,648.7296142578125
2020-04-17,664.4481811523438
2020-04-20,674.1510009765625
2020-04-21,649.3118286132812
2020-04-22,652.610595703125
2020-04-23,680.1666259765625
2020-04-24,654.3572387695312
2020-04-27,665.224365234375
2020-04-28,659.620361328125
2020-04-29,663.90869140625
2020-04-30,650.8488159179688
2020-05-04,629.797119140625
2020-05-05,648.8995361328125
2020-05-06,633.5006713867188
2020-05-07,655.1370849609375
2020-05-08,662.544189453125
2020-05-11,644.6112670898438
2020-05-12,653.3828125
2020-05-13,656.50146484375
2020-05-14,650.0691528320312
2020-05-15,648.314697265625
2020-05-18,682.2314453125
2020-05-19,672.4851684570312
2020-05-20,675.9937744140625
2020-05-21,673.4598999023438
2020-05-22,680.087158203125
2020-05-25,682.4263916015625
2020-05-26,691.9776000976562
2020-05-27,693.9268188476562
2020-05-28,727.6485595703125
2020-05-29,728.818115234375
2020-06-01,727.063720703125
2020-06-02,735.4454345703125
2020-06-03,753.5733032226562
2020-06-04,754.3529663085938
2020-06-05,766.243408203125
2020-06-08,750.4545288085938
2020-06-09,745.5814208984375
2020-06-10,747.53076171875
2020-06-11,725.6992797851562
2020-06-12,719.6566772460938
2020-06-15,712.8343505859375
2020-06-16,727.4537353515625
2020-06-17,735.2506713867188
2020-06-18,729.9876098632812
2020-06-19,720.4364624023438
2020-06-22,723.9450073242188
2020-06-23,731.9368286132812
2020-06-24,708.3511962890625
2020-06-25,717.3176879882812
2020-06-26,719.0718994140625
2020-06-29,722.5805053710938
2020-06-30,724.9196166992188
2020-07-01,720.63134765625
2020-07-02,744.0221557617188
2020-07-03,731.5469360351562
2020-07-06,751.0394287109375
2020-07-07,747.1408081054688
2020-07-08,748.115478515625
2020-07-09,746.9458618164062
2020-07-10,750.4545288085938
2020-07-13,755.3276977539062
2020-07-14,734.276123046875
2020-07-15,744.0221557617188
2020-07-16,728.0384521484375
2020-07-17,731.7418823242188
2020-07-20,739.9287109375
2020-07-21,739.1490478515625
2020-07-22,729.9876098632812
2020-07-23,732.9114990234375
2020-07-24,722.7754516601562
2020-07-27,728.623046875
2020-07-28,712.6394653320312
2020-07-29,717.3176879882812
2020-07-30,692.9522094726562
2020-07-31,668.78173828125
2020-08-03,673.0699462890625
2020-08-04,670.146240234375
2020-08-05,674.4345092773438
2020-08-06,668.9766845703125
2020-08-07,675.2141723632812
2020-08-10,666.0527954101562
2020-08-11,673.6548461914062
2020-08-12,686.714599609375
2020-08-13,690.6131591796875
2020-08-14,684.1806640625
2020-08-17,683.4010009765625
2020-08-18,677.3583984375
2020-08-19,675.9937744140625
2020-08-20,672.6802368164062
2020-08-21,681.2567749023438
2020-08-24,687.6892700195312
2020-08-25,690.8079833984375
2020-08-26,704.6476440429688
2020-08-27,701.5288696289062
2020-08-28,701.5288696289062
2020-08-31,701.1389770507812
2020-09-01,698.4100341796875
2020-09-02,720.63134765625
2020-09-03,721.4110717773438
2020-09-04,719.4617919921875
2020-09-07,720.63134765625
2020-09-08,713.614013671875
2020-09-09,717.1226806640625
2020-09-10,714.5886840820312
2020-09-11,724.3348388671875
2020-09-14,721.0211181640625
2020-09-15,731.5469360351562
2020-09-16,739.3438110351562
2020-09-17,737.5895385742188
2020-09-18,725.1145629882812
2020-09-21,709.32568359375
2020-09-22,703.6729736328125
