Date,Close
2020-03-09,252.27462768554688
2020-03-10,267.42584228515625
2020-03-11,252.4944610595703
2020-03-12,230.1356964111328
2020-03-13,245.62147521972656
2020-03-16,219.24786376953125
2020-03-17,227.83192443847656
2020-03-18,188.3050079345703
2020-03-19,204.59373474121094
2020-03-20,206.5724639892578
2020-03-23,222.87075805664062
2020-03-24,248.73768615722656
2020-03-25,250.51571655273438
2020-03-26,263.7359619140625
2020-03-27,241.4823455810547
2020-03-30,256.2129821777344
2020-03-31,250.10467529296875
2020-04-01,238.03155517578125
2020-04-02,236.3778076171875
2020-04-03,233.8255157470703
2020-04-06,259.1763000488281
2020-04-07,260.57183837890625
2020-04-08,266.2978515625
2020-04-09,264.6058044433594
2020-04-13,262.015380859375
2020-04-14,276.19146728515625
2020-04-15,270.035400390625
2020-04-16,279.5085144042969
2020-04-17,282.615234375
2020-04-20,278.7247009277344
2020-04-21,268.6972351074219
2020-04-22,281.9652404785156
2020-04-23,276.6407775878906
2020-04-24,280.3857421875
2020-04-27,279.4826965332031
2020-04-28,279.9822998046875
2020-04-29,291.7899169921875
2020-04-30,277.1095886230469
2020-05-01,268.1074523925781
2020-05-04,272.0657043457031
2020-05-05,277.0327453613281
2020-05-06,280.4434509277344
2020-05-07,287.8316345214844
2020-05-08,292.4529113769531
2020-05-11,292.4432678222656
2020-05-12,284.9878234863281
2020-05-13,282.68206787109375
2020-05-14,290.6754455566406
2020-05-15,281.05828857421875
2020-05-18,292.9236145019531
2020-05-19,294.2302551269531
2020-05-20,312.8592529296875
2020-05-21,306.47021484375
2020-05-22,306.8256530761719
2020-05-26,307.30609130859375
2020-05-27,306.0282897949219
2020-05-28,307.4117126464844
2020-05-29,316.57733154296875
2020-06-01,313.9064025878906
2020-06-02,321.5924987792969
2020-06-03,332.7083435058594
2020-06-04,339.2509765625
2020-06-05,343.1997375488281
2020-06-08,335.5425720214844
2020-06-09,335.6193542480469
2020-06-10,334.26470947265625
2020-06-11,319.82464599609375
2020-06-12,329.6051330566406
2020-06-15,336.2727966308594
2020-06-16,338.232666015625
2020-06-17,348.1860656738281
2020-06-18,344.79461669921875
2020-06-19,346.514404296875
2020-06-22,349.99224853515625
2020-06-23,352.25
2020-06-24,347.3886413574219
2020-06-25,352.1636047363281
2020-06-26,347.5615234375
2020-06-29,350.4918518066406
2020-06-30,353.58551025390625
2020-07-01,353.1627502441406
2020-07-02,358.57177734375
2020-07-06,370.33135986328125
2020-07-07,367.02642822265625
2020-07-08,376.5474548339844
2020-07-09,379.2279357910156
2020-07-10,380.3135681152344
2020-07-13,373.3674011230469
2020-07-14,381.255126953125
2020-07-15,360.69500732421875
2020-07-16,370.1007385253906
2020-07-17,368.5347900390625
2020-07-20,376.1151428222656
2020-07-21,368.7557373046875
2020-07-22,377.191162109375
2020-07-23,369.149658203125
2020-07-24,353.2492370605469
2020-07-27,366.7958068847656
2020-07-28,361.5885314941406
2020-07-29,350.309326171875
2020-07-30,348.49346923828125
2020-07-31,339.837158203125
2020-08-03,352.22119140625
2020-08-04,355.7952575683594
2020-08-05,354.046630859375
2020-08-06,354.7384033203125
2020-08-07,351.702392578125
2020-08-10,351.0683288574219
2020-08-11,347.12921142578125
2020-08-12,360.099365234375
2020-08-13,360.0513916015625
2020-08-14,356.5350036621094
2020-08-17,363.65423583984375
2020-08-18,362.41473388671875
2020-08-19,360.2242736816406
2020-08-20,357.5630187988281
2020-08-21,357.5149841308594
2020-08-24,363.1545715332031
2020-08-25,365.8831481933594
2020-08-26,370.77337646484375
2020-08-27,361.45404052734375
2020-08-28,364.57647705078125
2020-08-31,359.4940490722656
2020-09-01,371.7148742675781
2020-09-02,382.8499755859375
2020-09-03,361.396484375
2020-09-04,352.9994812011719
2020-09-08,333.7171325683594
2020-09-09,345.26531982421875
2020-09-10,342.98834228515625
2020-09-11,345.13092041015625
2020-09-14,353.49896240234375
2020-09-15,355.71832275390625
2020-09-16,348.1572265625
2020-09-17,352.3460693359375
2020-09-18,351.9617919921875
2020-09-21,348.38787841796875
2020-09-22,350.32861328125
2020-09-23,343.5263977050781
2020-09-24,346.0243835449219
2020-09-25,346.331787109375
2020-09-28,356.4964904785156
2020-09-29,359.3211364746094
2020-09-30,354.7768249511719
2020-10-01,367.01678466796875
2020-10-02,355.4781188964844
2020-10-05,367.11285400390625
2020-10-06,355.58380126953125
2020-10-07,361.050537109375
2020-10-08,365.94073486328125
2020-10-09,373.7228698730469
2020-10-12,383.3784484863281
2020-10-13,389.2485656738281
2020-10-14,382.40802001953125
2020-10-15,371.3978271484375
2020-10-16,371.7148742675781
2020-10-19,370.187255859375
2020-10-20,369.8509521484375
2020-10-21,367.9679260253906
2020-10-22,360.7622985839844
2020-10-23,363.7021789550781
2020-10-26,353.066650390625
2020-10-27,351.9906311035156
2020-10-28,348.6183166503906
2020-10-29,356.30438232421875
2020-10-30,347.033203125
2020-11-02,352.2374572753906
2020-11-03,358.8441467285156
2020-11-04,369.39556884765625
2020-11-05,384.0460205078125
2020-11-06,391.81005859375
2020-11-09,391.8968505859375
2020-11-10,385.1165466308594
2020-11-11,403.20050048828125
2020-11-12,398.0599060058594
2020-11-13,404.6859130859375
2020-11-16,411.3600158691406
2020-11-17,411.33111572265625
2020-11-18,408.7559509277344
2020-11-19,408.32196044921875
2020-11-20,408.54376220703125
2020-11-23,411.9773254394531
2020-11-24,409.1996154785156
2020-11-25,408.43768310546875
2020-11-27,422.2200927734375
2020-11-30,422.1814880371094
2020-12-01,433.28265380859375
2020-12-02,434.98016357421875
2020-12-03,436.8126220703125
2020-12-04,447.89453125
2020-12-07,453.04486083984375
2020-12-08,451.9261169433594
2020-12-09,436.8030700683594
2020-12-10,441.5386047363281
2020-12-11,436.5522766113281
2020-12-14,436.8994445800781
2020-12-15,452.630126953125
2020-12-16,454.7809753417969
2020-12-17,460.345947265625
2020-12-18,460.28802490234375
2020-12-21,455.4849548339844
2020-12-22,459.2657470703125
2020-12-23,457.76116943359375
2020-12-24,465.93023681640625
2020-12-28,463.1814880371094
2020-12-29,466.817626953125
2020-12-30,472.50799560546875
2020-12-31,470.3958435058594
2021-01-04,482.2395935058594
2021-01-05,487.4092102050781
2021-01-06,472.8069763183594
2021-01-07,483.61883544921875
2021-01-08,490.6690979003906
2021-01-11,489.9072265625
2021-01-12,495.6748352050781
2021-01-13,495.8001708984375
2021-01-14,525.3036499023438
2021-01-15,508.7628479003906
2021-01-19,529.9813232421875
2021-01-20,529.8656616210938
2021-01-21,550.4668579101562
2021-01-22,549.22265625
2021-01-25,547.4480590820312
2021-01-26,529.4990234375
2021-01-27,505.9947509765625
2021-01-28,527.7822265625
2021-01-29,515.1862182617188
2021-02-01,534.6976318359375
2021-02-02,533.8392333984375
2021-02-03,523.62548828125
2021-02-04,535.7103271484375
2021-02-05,533.1736450195312
2021-02-08,543.9662475585938
2021-02-09,545.4130249023438
2021-02-10,546.7536010742188
2021-02-11,570.4992065429688
2021-02-12,576.7490234375
2021-02-16,581.7161254882812
2021-02-17,566.708740234375
2021-02-18,561.7898559570312
2021-02-19,573.2864990234375
2021-02-22,557.9512939453125
2021-02-23,555.6075439453125
2021-02-24,573.8748168945312
2021-02-25,539.8865966796875
2021-02-26,546.9464721679688
2021-03-01,562.8218383789062
2021-03-02,543.1369018554688
2021-03-03,524.2909545898438
2021-03-04,492.3666687011719
2021-03-05,508.3191833496094
2021-03-08,484.3518371582031
2021-03-09,520.3558959960938
2021-03-10,504.7408447265625
2021-03-11,525.0625
2021-03-12,518.5328979492188
2021-03-15,527.7533569335938
2021-03-16,529.8656616210938
2021-03-17,539.6937255859375
2021-03-18,520.0376586914062
2021-03-19,527.9752807617188
2021-03-22,555.5303955078125
2021-03-23,539.0184936523438
2021-03-24,558.0283203125
2021-03-25,563.255859375
2021-03-26,603.4456787109375
2021-03-29,586.4033813476562
2021-03-30,579.9317626953125
2021-03-31,595.4308471679688
2021-04-01,614.4696655273438
2021-04-05,617.7393798828125
2021-04-06,605.6929321289062
2021-04-07,604.3041381835938
2021-04-08,617.1509399414062
2021-04-09,611.7885131835938
2021-04-12,608.0367431640625
2021-04-13,606.773193359375
2021-04-14,608.5767211914062
2021-04-15,619.282470703125
2021-04-16,622.7545166015625
