Date,Close
2020-03-09 13:42:07.443086,1.0
2020-03-10 13:42:07.443086,1.0001863756190206
2020-03-11 13:42:07.443086,1.0002286623695609
2020-03-12 13:42:07.443086,1.0004928643972413
2020-03-13 13:42:07.443086,1.0006290962452573
2020-03-16 13:42:07.443086,1.0007341569713133
2020-03-17 13:42:07.443086,1.000978169913444
2020-03-18 13:42:07.443086,1.0010134459183622
2020-03-19 13:42:07.443086,1.001164063658666
2020-03-20 13:42:07.443086,1.0011578466594204
2020-03-23 13:42:07.443086,1.0015170493030985
2020-03-24 13:42:07.443086,1.001631978671304
2020-03-25 13:42:07.443086,1.0017559465147896
2020-03-26 13:42:07.443086,1.0020988322907507
2020-03-27 13:42:07.443086,1.0022140232696368
2020-03-30 13:42:07.443086,1.0024200233057534
2020-03-31 13:42:07.443086,1.0025307287848815
2020-04-01 13:42:07.443086,1.0025845425234892
2020-04-02 13:42:07.443086,1.0026811649424918
2020-04-03 13:42:07.443086,1.0028238421579476
2020-04-06 13:42:07.443086,1.0029177417266064
2020-04-07 13:42:07.443086,1.003045388596535
2020-04-08 13:42:07.443086,1.0031736416453332
2020-04-09 13:42:07.443086,1.0032126515969355
2020-04-10 13:42:07.443086,1.003397122251382
2020-04-13 13:42:07.443086,1.003553986350236
2020-04-14 13:42:07.443086,1.0037976628617074
2020-04-15 13:42:07.443086,1.0039012669071632
2020-04-16 13:42:07.443086,1.0042670029850336
2020-04-17 13:42:07.443086,1.0043481331253017
2020-04-20 13:42:07.443086,1.0046111613424074
2020-04-21 13:42:07.443086,1.0048445348908297
2020-04-22 13:42:07.443086,1.0048593116532694
2020-04-23 13:42:07.443086,1.0051738564978743
2020-04-24 13:42:07.443086,1.0052366549783942
2020-04-27 13:42:07.443086,1.00525377317891
2020-04-28 13:42:07.443086,1.0053314985370625
2020-04-29 13:42:07.443086,1.005460811850498
2020-04-30 13:42:07.443086,1.0054623315970637
2020-05-01 13:42:07.443086,1.0057374464722872
2020-05-04 13:42:07.443086,1.0056874547122827
2020-05-05 13:42:07.443086,1.0059486590199522
2020-05-06 13:42:07.443086,1.0061863129046815
2020-05-07 13:42:07.443086,1.0062862023576442
2020-05-08 13:42:07.443086,1.0064839682751148
2020-05-11 13:42:07.443086,1.0067192269794156
2020-05-12 13:42:07.443086,1.0068518860704931
2020-05-13 13:42:07.443086,1.0069995854492542
2020-05-14 13:42:07.443086,1.007107595607274
2020-05-15 13:42:07.443086,1.0072641066048649
2020-05-18 13:42:07.443086,1.0075809699400056
2020-05-19 13:42:07.443086,1.0076910371822507
2020-05-20 13:42:07.443086,1.0078755886331638
2020-05-21 13:42:07.443086,1.0079250131600048
2020-05-22 13:42:07.443086,1.0081003525836756
2020-05-25 13:42:07.443086,1.0082659907745057
2020-05-26 13:42:07.443086,1.0084351742100506
2020-05-27 13:42:07.443086,1.0085141705677256
2020-05-28 13:42:07.443086,1.0086038506995973
2020-05-29 13:42:07.443086,1.008921786530759
2020-06-01 13:42:07.443086,1.0091899068634218
2020-06-02 13:42:07.443086,1.0092295127755555
2020-06-03 13:42:07.443086,1.009474824013973
2020-06-04 13:42:07.443086,1.0094945994486988
2020-06-05 13:42:07.443086,1.009685212447113
2020-06-08 13:42:07.443086,1.0098885900956656
2020-06-09 13:42:07.443086,1.010025660374857
2020-06-10 13:42:07.443086,1.0100808317048608
2020-06-11 13:42:07.443086,1.0100507620691388
2020-06-12 13:42:07.443086,1.010225158903248
2020-06-15 13:42:07.443086,1.0103604551332548
2020-06-16 13:42:07.443086,1.0104754174486266
2020-06-17 13:42:07.443086,1.010668265895254
2020-06-18 13:42:07.443086,1.0108905395504673
2020-06-19 13:42:07.443086,1.011029791232882
2020-06-22 13:42:07.443086,1.0111934553789403
2020-06-23 13:42:07.443086,1.0114104945611955
2020-06-24 13:42:07.443086,1.0115789832065853
2020-06-25 13:42:07.443086,1.0117412684786327
2020-06-26 13:42:07.443086,1.0119859594240825
2020-06-29 13:42:07.443086,1.0119095940057146
