Date,Close
2020-03-09,59.57390213012695
2020-03-10,60.21554946899414
2020-03-11,60.10243225097656
2020-03-12,55.36610412597656
2020-03-13,59.51085662841797
2020-03-16,52.71147155761719
2020-03-17,55.021949768066406
2020-03-18,50.30796432495117
2020-03-19,54.1680793762207
2020-03-20,53.02958297729492
2020-03-23,55.585628509521484
2020-03-24,60.24195098876953
2020-03-25,57.27850341796875
2020-03-26,59.146236419677734
2020-03-27,56.06001281738281
2020-03-30,57.09432601928711
2020-03-31,59.70804977416992
2020-04-01,60.158233642578125
2020-04-02,61.59811019897461
2020-04-03,60.459598541259766
2020-04-06,62.80357360839844
2020-04-07,60.82607650756836
2020-04-08,60.519134521484375
2020-04-09,60.89677047729492
2020-04-13,62.97843551635742
2020-04-14,63.59606170654297
2020-04-15,65.07685089111328
2020-04-16,67.38175964355469
2020-04-17,64.85731506347656
2020-04-20,64.8927001953125
2020-04-21,64.06857299804688
2020-04-22,64.86293029785156
2020-04-23,63.78208541870117
2020-04-24,64.91500854492188
2020-04-27,66.82927703857422
2020-04-28,65.73727416992188
2020-04-29,65.7391357421875
2020-04-30,64.17276000976562
2020-05-01,60.522850036621094
2020-05-04,61.31161880493164
2020-05-05,63.10680389404297
2020-05-06,63.62211227416992
2020-05-07,64.61178588867188
2020-05-08,66.9278564453125
2020-05-11,66.2469711303711
2020-05-12,67.091552734375
2020-05-13,69.0113754272461
2020-05-14,69.20856475830078
2020-05-15,69.65132904052734
2020-05-18,71.04096984863281
2020-05-19,73.61002349853516
2020-05-20,72.60919952392578
2020-05-21,74.73922729492188
2020-05-22,69.24950408935547
2020-05-26,71.87065124511719
2020-05-27,70.1517562866211
2020-05-28,68.13333129882812
2020-05-29,71.23072814941406
2020-06-01,73.96347045898438
2020-06-02,76.02098083496094
2020-06-03,77.12413024902344
2020-06-04,75.34381866455078
2020-06-05,79.13137817382812
2020-06-08,76.11027526855469
2020-06-09,76.18653106689453
2020-06-10,79.05884552001953
2020-06-11,76.74947357177734
2020-06-12,76.38386535644531
2020-06-15,77.07780456542969
2020-06-16,76.97705841064453
2020-06-17,75.99028778076172
2020-06-18,76.35029602050781
2020-06-19,77.07965850830078
2020-06-22,78.010498046875
2020-06-23,81.15739440917969
2020-06-24,81.60322570800781
2020-06-25,81.3420639038086
2020-06-26,81.71327209472656
2020-06-29,80.70410919189453
2020-06-30,80.09599304199219
2020-07-01,79.79006958007812
2020-07-02,80.38140869140625
2020-07-06,82.08451080322266
2020-07-07,82.87728881835938
2020-07-08,84.79303741455078
2020-07-09,90.14669036865234
2020-07-10,90.37052917480469
2020-07-13,88.97711181640625
2020-07-14,88.80174255371094
2020-07-15,88.08544921875
2020-07-16,83.94242095947266
2020-07-17,85.29855346679688
2020-07-20,87.83921813964844
2020-07-21,88.02015686035156
2020-07-22,86.7610092163086
2020-07-23,84.95348358154297
2020-07-24,83.63089752197266
2020-07-27,84.2987060546875
2020-07-28,83.9946517944336
2020-07-29,84.3901138305664
2020-07-30,84.17001342773438
2020-07-31,85.51307678222656
2020-08-03,87.48480224609375
2020-08-04,89.49755859375
2020-08-05,89.69340515136719
2020-08-06,89.91725158691406
