Date,price
2020-03-09,186.57041931152344
2020-03-10,200.08045959472656
2020-03-11,189.98721313476562
2020-03-12,170.0862274169922
2020-03-13,183.54393005371094
2020-03-16,147.21351623535156
2020-03-17,154.959716796875
2020-03-18,138.8872528076172
2020-03-19,143.7955780029297
2020-03-20,135.7816619873047
2020-03-23,144.92001342773438
2020-03-24,164.84774780273438
2020-03-25,162.2061309814453
2020-03-26,174.209228515625
2020-03-27,170.05052185058594
2020-03-30,175.0034637451172
2020-03-31,166.62368774414062
2020-04-01,159.41294860839844
2020-04-02,161.80458068847656
2020-04-03,159.47537231445312
2020-04-06,170.74668884277344
2020-04-07,171.60336303710938
2020-04-08,173.86119079589844
2020-04-09,179.8493194580078
2020-04-13,177.40406799316406
2020-04-14,184.882568359375
2020-04-15,177.12744140625
2020-04-16,178.35003662109375
2020-04-17,186.89053344726562
2020-04-20,183.883056640625
2020-04-21,179.0283203125
2020-04-22,182.20529174804688
2020-04-23,180.5543212890625
2020-04-24,189.3535614013672
2020-04-27,194.3332977294922
2020-04-28,194.21726989746094
2020-04-29,197.9475860595703
2020-04-30,196.1805877685547
2020-05-01,195.05613708496094
2020-05-04,197.97434997558594
2020-05-05,201.33880615234375
2020-05-06,199.83062744140625
2020-05-07,204.76565551757812
2020-05-08,209.2098846435547
2020-05-11,211.11077880859375
2020-05-12,207.84454345703125
2020-05-13,205.34576416015625
2020-05-14,209.2545166015625
2020-05-15,213.5828094482422
2020-05-18,218.9551544189453
2020-05-19,212.485107421875
2020-05-20,212.5654296875
2020-05-21,214.96603393554688
2020-05-22,215.85841369628906
2020-05-26,216.39390563964844
2020-05-27,220.74891662597656
2020-05-28,218.76776123046875
2020-05-29,221.74842834472656
2020-06-01,220.68641662597656
2020-06-02,225.5233612060547
2020-06-03,225.33485412597656
2020-06-04,223.49447631835938
2020-06-05,228.83604431152344
2020-06-08,230.51483154296875
2020-06-09,230.50584411621094
2020-06-10,228.43206787109375
2020-06-11,214.98377990722656
2020-06-12,217.65907287597656
2020-06-15,216.68052673339844
2020-06-16,224.39222717285156
2020-06-17,225.2001953125
2020-06-18,223.72789001464844
2020-06-19,221.4296112060547
2020-06-22,223.6829833984375
2020-06-23,224.71536254882812
2020-06-24,220.96278381347656
2020-06-25,220.2895050048828
2020-06-26,216.3663330078125
2020-06-29,220.95382690429688
2020-06-30,224.89495849609375
2020-07-01,222.7762451171875
2020-07-02,223.09046936035156
2020-07-06,224.03306579589844
2020-07-07,222.0580596923828
2020-07-08,223.6919708251953
2020-07-09,222.605712890625
2020-07-10,224.5358123779297
2020-07-13,224.09593200683594
2020-07-14,231.43052673339844
2020-07-15,231.4394989013672
2020-07-16,231.69091796875
2020-07-17,233.75570678710938
2020-07-20,233.5671844482422
2020-07-21,235.587158203125
2020-07-22,238.05593872070312
2020-07-23,236.83499145507812
2020-07-24,238.18161010742188
2020-07-27,240.0758514404297
2020-07-28,238.1547088623047
2020-07-29,237.59811401367188
2020-07-30,239.0792999267578
2020-07-31,238.34326171875
2020-08-03,238.962646484375
2020-08-04,240.4798126220703
2020-08-05,240.12973022460938
2020-08-06,241.826416015625
2020-08-07,243.86439514160156
2020-08-10,246.638427734375
2020-08-11,246.80897521972656
2020-08-12,252.7879638671875
2020-08-13,252.8596954345703
2020-08-14,251.8633575439453
2020-08-17,258.7669677734375
2020-08-18,255.85829162597656
2020-08-19,253.9371337890625
2020-08-20,251.98001098632812
2020-08-21,254.269287109375
2020-08-24,257.4293518066406
2020-08-25,256.8727111816406
2020-08-26,262.0796813964844
2020-08-27,259.1170959472656
2020-08-28,257.0163269042969
2020-08-31,255.89413452148438
2020-09-01,256.7021484375
2020-09-02,259.1929931640625
2020-09-03,247.8488006591797
2020-09-04,243.3634796142578
2020-09-08,243.0024871826172
2020-09-09,250.02381896972656
2020-09-10,246.1070098876953
2020-09-11,249.38299560546875
2020-09-14,253.28172302246094
2020-09-15,257.7309265136719
2020-09-16,254.1661834716797
2020-09-17,252.65907287597656
2020-09-18,248.35421752929688
2020-09-21,245.79116821289062
2020-09-22,246.6575927734375
2020-09-23,240.55673217773438
2020-09-24,239.7896270751953
2020-09-25,242.36170959472656
2020-09-28,245.7731170654297
2020-09-29,245.57449340820312
2020-09-30,250.62840270996094
2020-10-01,250.54721069335938
2020-10-02,252.0723876953125
2020-10-05,254.59033203125
2020-10-06,249.50929260253906
2020-10-07,255.21307373046875
2020-10-08,256.7742614746094
2020-10-09,258.03790283203125
2020-10-12,258.9313049316406
2020-10-13,262.0448303222656
2020-10-14,259.0937194824219
2020-10-15,259.4999084472656
2020-10-16,259.608154296875
2020-10-19,256.0614318847656
2020-10-20,258.1461181640625
2020-10-21,256.76531982421875
2020-10-22,253.74200439453125
2020-10-23,255.402587890625
2020-10-26,249.1212921142578
2020-10-27,249.8433074951172
2020-10-28,243.4176025390625
2020-10-29,243.33636474609375
2020-10-30,240.70115661621094
2020-11-02,244.33815002441406
2020-11-03,250.32159423828125
2020-11-04,255.14987182617188
2020-11-05,257.9746398925781
2020-11-06,256.5216369628906
2020-11-09,243.64328002929688
2020-11-10,248.69715881347656
2020-11-11,250.66455078125
2020-11-12,249.30178833007812
2020-11-13,250.1411590576172
2020-11-16,252.30706787109375
2020-11-17,245.89942932128906
2020-11-18,243.51686096191406
2020-11-19,244.50958251953125
2020-11-20,243.49884033203125
2020-11-23,244.93377685546875
2020-11-24,246.6575927734375
2020-11-25,247.24417114257812
2020-11-27,249.07614135742188
2020-11-30,250.35768127441406
2020-12-01,249.62664794921875
