Date,price
2020-03-09,104.41065979003906
2020-03-10,105.57633209228516
2020-03-11,105.90937805175781
2020-03-12,97.08360290527344
2020-03-13,100.91364288330078
2020-03-16,88.75738525390625
2020-03-17,85.26038360595703
2020-03-18,83.92818450927734
2020-03-19,81.2637939453125
2020-03-20,86.75909423828125
2020-03-23,81.84662628173828
2020-03-24,89.09042358398438
2020-03-25,91.4217758178711
2020-03-26,94.25267791748047
2020-03-27,92.0878677368164
2020-03-30,92.75395965576172
2020-03-31,92.75395965576172
2020-04-01,93.0870132446289
2020-04-02,93.0870132446289
2020-04-03,91.4217758178711
2020-04-06,96.08444213867188
2020-04-07,97.08360290527344
2020-04-08,97.41664123535156
2020-04-09,99.24840545654297
2020-04-14,98.74884033203125
2020-04-15,95.58487701416016
2020-04-16,95.25182342529297
2020-04-17,96.08444213867188
2020-04-20,95.91792297363281
2020-04-21,94.25267791748047
2020-04-22,95.41835021972656
2020-04-23,97.25011444091797
2020-04-24,96.58401489257812
2020-04-27,97.08360290527344
2020-04-28,97.58316040039062
2020-04-29,99.41492462158203
2020-04-30,97.58316040039062
2020-05-04,95.0853042602539
2020-05-05,96.58401489257812
2020-05-06,97.41664123535156
2020-05-07,98.5822982788086
2020-05-08,98.41577911376953
2020-05-11,98.0827407836914
2020-05-12,98.91535949707031
2020-05-13,97.08360290527344
2020-05-14,94.58573150634766
2020-05-15,95.75139617919922
2020-05-18,98.0827407836914
2020-05-19,98.0827407836914
2020-05-20,99.91450500488281
2020-05-21,100.08102416992188
2020-05-22,100.24755096435547
2020-05-25,102.07931518554688
2020-05-26,102.245849609375
2020-05-27,103.41151428222656
2020-05-28,102.57889556884766
2020-05-29,102.41236877441406
2020-06-01,102.74542236328125
2020-06-02,105.24327850341797
2020-06-03,105.90937805175781
2020-06-04,106.24242401123047
2020-06-05,109.73943328857422
2020-06-08,109.73943328857422
2020-06-09,108.74029541015625
2020-06-10,108.40724182128906
2020-06-11,104.74371337890625
2020-06-12,106.90851593017578
2020-06-15,106.24242401123047
2020-06-16,108.0741958618164
2020-06-17,108.40724182128906
2020-06-18,108.0741958618164
2020-06-19,108.24071502685547
2020-06-22,107.57462310791016
2020-06-23,108.90680694580078
2020-06-24,107.90766143798828
2020-06-25,109.40637969970703
2020-06-26,110.6380844116211
2020-06-29,109.76691436767578
2020-06-30,110.1153793334961
2020-07-01,109.76691436767578
2020-07-02,110.28961181640625
2020-07-03,110.1153793334961
