Date,price
2020-03-09,3.8642380237579346
2020-03-10,4.3429155349731445
2020-03-11,3.942566156387329
2020-03-12,3.533515214920044
2020-03-13,3.7597992420196533
2020-03-16,2.845959186553955
2020-03-17,3.159275770187378
2020-03-18,2.802443027496338
2020-03-19,2.828552722930908
2020-03-20,2.4195008277893066
2020-03-23,2.463016986846924
2020-03-24,2.941694974899292
2020-03-25,3.080946683883667
2020-03-26,3.6205475330352783
2020-03-27,3.4116697311401367
2020-03-30,3.55092191696167
2020-03-31,3.4812958240509033
2020-04-01,3.3333404064178467
2020-04-02,3.0548369884490967
2020-04-03,2.8546621799468994
2020-04-06,3.06354022026062
2020-04-07,3.2114951610565186
2020-04-08,3.4029667377471924
2020-04-09,3.8381285667419434
2020-04-13,4.038302898406982
2020-04-14,4.255883693695068
2020-04-15,4.029599666595459
2020-04-16,3.9251608848571777
2020-04-17,4.247180461883545
2020-04-20,4.255883693695068
2020-04-21,3.916457176208496
2020-04-22,3.8990511894226074
2020-04-23,4.125335693359375
2020-04-24,4.125335693359375
2020-04-27,4.42124605178833
2020-04-28,4.1949615478515625
2020-04-29,4.212367057800293
2020-04-30,4.151445388793945
2020-05-01,3.8468315601348877
2020-05-04,3.655359983444214
2020-05-05,3.4029667377471924
2020-05-06,3.2898244857788086
2020-05-07,3.4290764331817627
2020-05-08,3.907754898071289
2020-05-11,3.820721387863159
2020-05-12,3.498701810836792
2020-05-13,3.39426326751709
2020-05-14,3.263714551925659
2020-05-15,3.315934419631958
2020-05-18,3.594437837600708
2020-05-19,3.594437837600708
2020-05-20,3.6292507648468018
2020-05-21,3.6205475330352783
2020-05-22,3.594437837600708
2020-05-26,3.55092191696167
2020-05-27,3.8381285667419434
2020-05-28,3.6988766193389893
2020-05-29,3.5074052810668945
2020-06-01,3.5248122215270996
2020-06-02,3.5422182083129883
2020-06-03,3.7772059440612793
2020-06-04,3.820721387863159
2020-06-05,3.8120195865631104
2020-06-08,4.160147666931152
2020-06-09,4.055708885192871
2020-06-10,3.7597992420196533
2020-06-11,3.39426326751709
2020-06-12,3.455185890197754
2020-06-15,3.655359983444214
2020-06-16,3.6379542350769043
2020-06-17,3.6814699172973633
2020-06-18,3.594437837600708
2020-06-19,3.5074052810668945
2020-06-22,3.4464828968048096
2020-06-23,3.3420441150665283
2020-06-24,3.2550113201141357
2020-06-25,3.3333404064178467
2020-06-26,3.2550113201141357
2020-06-29,3.298527479171753
2020-06-30,3.2463083267211914
2020-07-01,3.176682233810425
2020-07-02,3.1853857040405273
2020-07-06,3.1679787635803223
2020-07-07,3.124462604522705
2020-07-08,3.0896501541137695
2020-07-09,3.0461337566375732
2020-07-10,3.0722436904907227
2020-07-13,3.020023822784424
2020-07-14,3.002617597579956
2020-07-15,3.0113208293914795
2020-07-16,2.9939146041870117
2020-07-17,2.9678046703338623
2020-07-20,2.941694974899292
2020-07-21,2.9678046703338623
2020-07-22,2.985211133956909
2020-07-23,3.028726577758789
2020-07-24,3.0461337566375732
2020-07-27,3.1331658363342285
2020-07-28,3.1331658363342285
2020-07-29,3.0983529090881348
2020-07-30,3.06354022026062
2020-07-31,3.0461337566375732
2020-08-03,3.159275770187378
2020-08-04,4.01219367980957
2020-08-05,3.7597992420196533
2020-08-06,3.724987030029297
2020-08-07,4.081819534301758
2020-08-10,4.4386515617370605
2020-08-11,4.4734649658203125
2020-08-12,4.769375324249268
2020-08-13,4.604013442993164
2020-08-14,4.795485019683838
2020-08-17,4.873814105987549
2020-08-18,4.717156887054443
2020-08-19,4.647529602050781
2020-08-20,4.51698112487793
2020-08-21,4.508277893066406
2020-08-24,4.429948806762695
2020-08-25,4.56920051574707
2020-08-26,4.3690266609191895
2020-08-27,4.2993998527526855
2020-08-28,4.4386515617370605
2020-08-31,4.395135879516602
2020-09-01,4.186257839202881
2020-09-02,4.081819534301758
2020-09-03,4.01219367980957
2020-09-04,4.125335693359375
2020-09-08,4.160147666931152
2020-09-09,4.151445388793945
2020-09-10,4.3342132568359375
2020-09-11,4.525684833526611
2020-09-14,4.978252410888672
2020-09-15,5.239350318908691
2020-09-16,5.770247459411621
2020-09-17,5.909498691558838
2020-09-18,6.1357831954956055
2020-09-21,5.456930160522461
2020-09-22,5.439524173736572
2020-09-23,5.317678928375244
2020-09-24,5.248052597045898
2020-09-25,5.335086345672607
2020-09-28,5.839873790740967
2020-09-29,6.161893367767334
2020-09-30,6.388177394866943
2020-10-01,6.866855621337891
2020-10-02,7.6588521003723145
2020-10-05,7.415160179138184
2020-10-06,6.771120071411133
2020-10-07,6.7450103759765625
2020-10-08,7.789398193359375
2020-10-09,7.319423198699951
2020-10-12,7.597928047180176
2020-10-13,7.571817398071289
2020-10-14,7.624039173126221
2020-10-15,8.146232604980469
2020-10-16,8.059199333190918
2020-10-19,7.998276233673096
2020-10-20,8.572691917419434
2020-10-21,8.381218910217285
2020-10-22,8.085309028625488
2020-10-23,8.146232604980469
2020-10-26,7.5108962059021
2020-10-27,7.972166538238525
2020-10-28,7.458675861358643
2020-10-29,7.406457424163818
2020-10-30,7.145358562469482
2020-11-02,7.371644020080566
2020-11-03,7.763289928436279
2020-11-04,7.719772815704346
2020-11-05,8.015684127807617
2020-11-06,8.120121955871582
2020-11-09,8.78156852722168
2020-11-10,10.235008239746094
2020-11-11,10.55703067779541
2020-11-12,9.347277641296387
2020-11-13,9.852067947387695
2020-11-16,11.54919719696045
2020-11-17,13.054858207702637
2020-11-18,12.654509544372559
2020-11-19,12.845980644226074
2020-11-20,12.23675537109375
2020-11-23,12.915606498718262
