Date,price
2020-03-09,63.44843292236328
2020-03-10,63.046417236328125
2020-03-11,62.83358383178711
2020-03-12,54.85620880126953
2020-03-13,54.85620880126953
2020-03-16,51.963233947753906
2020-03-17,53.32695388793945
2020-03-18,47.99031448364258
2020-03-19,47.99820327758789
2020-03-20,52.80669403076172
2020-03-23,53.53190994262695
2020-03-24,59.71988296508789
2020-03-25,60.263797760009766
2020-03-26,60.48451232910156
2020-03-27,57.50482940673828
2020-03-30,59.32573699951172
2020-03-31,61.067832946777344
2020-04-01,58.34828186035156
2020-04-02,60.22438049316406
2020-04-03,60.1692008972168
2020-04-06,64.63874053955078
2020-04-07,66.59365844726562
2020-04-08,64.54414367675781
2020-04-09,64.11846923828125
2020-04-14,65.261474609375
2020-04-15,61.927059173583984
2020-04-16,61.32008743286133
2020-04-17,63.464195251464844
2020-04-20,63.80315399169922
2020-04-21,61.12302017211914
2020-04-22,62.28178405761719
2020-04-23,63.19618225097656
2020-04-24,61.83246612548828
2020-04-27,64.44166564941406
2020-04-28,66.90897369384766
2020-04-29,69.25804138183594
2020-04-30,66.75131225585938
2020-05-04,63.69279861450195
2020-05-05,65.82115173339844
2020-05-06,65.00921630859375
2020-05-07,66.45964813232422
2020-05-08,69.62853240966797
2020-05-11,69.47087860107422
2020-05-12,69.25804138183594
2020-05-13,67.87067413330078
2020-05-14,66.33352661132812
2020-05-15,67.90220642089844
2020-05-18,72.02488708496094
2020-05-19,73.18366241455078
2020-05-20,74.35819244384766
2020-05-21,73.85369110107422
2020-05-22,73.78275299072266
2020-05-25,75.65885925292969
2020-05-26,77.56647491455078
2020-05-27,78.023681640625
2020-05-28,78.11038970947266
2020-05-29,77.66895294189453
2020-06-02,80.42005157470703
2020-06-03,82.75334167480469
2020-06-04,82.48533630371094
2020-06-05,85.55961608886719
2020-06-08,85.22852325439453
2020-06-09,84.29837036132812
2020-06-10,83.03711700439453
2020-06-11,78.12615966796875
2020-06-12,77.6926040649414
2020-06-15,76.81761169433594
2020-06-16,79.88401794433594
2020-06-17,80.70382690429688
2020-06-18,80.92454528808594
2020-06-19,81.83895111083984
2020-06-22,80.87724304199219
2020-06-23,81.9808349609375
2020-06-24,79.8209457397461
2020-06-25,80.49887084960938
2020-06-26,80.27816009521484
2020-06-29,81.74434661865234
2020-06-30,82.5799331665039
2020-07-01,81.9808349609375
2020-07-02,83.99882507324219
2020-07-03,83.58892822265625
2020-07-06,85.08663940429688
2020-07-07,85.22852325439453
2020-07-08,83.39973449707031
2020-07-09,83.336669921875
2020-07-10,85.13394927978516
2020-07-13,86.07987213134766
2020-07-14,86.56861114501953
2020-07-15,88.28705596923828
2020-07-16,88.49199676513672
2020-07-17,88.39740753173828
2020-07-20,89.83207702636719
2020-07-21,91.07755279541016
2020-07-22,90.65187072753906
2020-07-23,90.57305908203125
2020-07-24,88.90190124511719
2020-07-27,89.31180572509766
2020-07-28,89.8951416015625
2020-07-29,90.30503845214844
2020-07-30,86.5843734741211
2020-07-31,85.38619995117188
2020-08-03,88.28705596923828
2020-08-04,87.15193176269531
2020-08-05,88.33434295654297
2020-08-06,89.76901245117188
2020-08-07,91.39286041259766
2020-08-10,91.2352066040039
2020-08-11,92.57527160644531
2020-08-12,93.31625366210938
2020-08-13,92.57527160644531
2020-08-14,91.61358642578125
2020-08-17,91.77123260498047
2020-08-18,91.96041870117188
2020-08-19,93.03247833251953
2020-08-20,91.72393798828125
2020-08-21,91.39286041259766
2020-08-24,94.02571105957031
2020-08-25,93.52120971679688
2020-08-26,94.67210388183594
2020-08-27,93.962646484375
2020-08-28,93.19012451171875
2020-08-31,91.17214965820312
2020-09-01,92.11808013916016
2020-09-02,93.89958190917969
2020-09-03,92.10231018066406
2020-09-04,91.20368194580078
2020-09-07,92.43338012695312
2020-09-08,90.99871826171875
2020-09-09,93.1270751953125
2020-09-10,92.7171630859375
2020-09-11,92.35456848144531
2020-09-14,92.10231018066406
2020-09-15,92.14960479736328
2020-09-16,93.55274200439453
2020-09-17,93.8365249633789
2020-09-18,92.73294067382812
2020-09-21,88.41317749023438
2020-09-22,89.0910873413086
2020-09-23,88.55506134033203
2020-09-24,89.46946716308594
2020-09-25,88.03480529785156
2020-09-28,96.15400695800781
2020-09-29,94.99974822998047
2020-09-30,94.33517456054688
2020-10-01,93.26834869384766
2020-10-02,92.5862808227539
2020-10-05,93.84548950195312
2020-10-06,95.2446060180664
2020-10-07,95.5244140625
2020-10-08,96.92352294921875
2020-10-09,97.5531234741211
2020-10-12,98.32263946533203
2020-10-13,97.27330017089844
2020-10-14,98.28766632080078
2020-10-15,95.61186218261719
2020-10-16,97.0284652709961
2020-10-19,96.59123992919922
2020-10-20,96.83609008789062
2020-10-21,95.03472900390625
2020-10-22,95.33203125
2020-10-23,95.89169311523438
2020-10-26,94.0203628540039
2020-10-27,93.14592742919922
2020-10-28,87.531982421875
2020-10-29,88.00418090820312
2020-10-30,88.05665588378906
2020-11-02,90.41766357421875
2020-11-03,92.9360580444336
2020-11-04,93.96790313720703
2020-11-05,96.25894927978516
2020-11-06,94.99974822998047
2020-11-09,101.85540008544922
2020-11-10,103.53433990478516
2020-11-11,102.76482391357422
2020-11-12,99.44193267822266
2020-11-13,98.84730529785156
2020-11-16,98.2002182006836
2020-11-17,97.58810424804688
2020-11-18,97.16838073730469
2020-11-19,96.01411437988281
2020-11-20,95.82173156738281
2020-11-23,97.65806579589844
2020-11-24,98.2701644897461
2020-11-25,98.252685546875
2020-11-26,97.37823486328125
2020-11-27,98.53250885009766
