Date,price
2020-03-09,64.64846801757812
2020-03-10,67.15383911132812
2020-03-11,64.88591766357422
2020-03-12,60.955909729003906
2020-03-13,63.35814666748047
2020-03-16,57.71991729736328
2020-03-17,61.48423385620117
2020-03-18,59.13153076171875
2020-03-19,58.38856887817383
2020-03-20,58.90864944458008
2020-03-23,54.81409454345703
2020-03-24,57.001708984375
2020-03-25,56.316532135009766
2020-03-26,60.700016021728516
2020-03-27,59.214080810546875
2020-03-30,63.52326583862305
2020-03-31,63.51500701904297
2020-04-01,60.92289352416992
2020-04-02,63.45720291137695
2020-04-03,62.94540023803711
2020-04-06,66.29698944091797
2020-04-07,64.85233306884766
2020-04-08,67.37840270996094
2020-04-09,68.09660339355469
2020-04-13,66.48685455322266
2020-04-14,68.38552856445312
2020-04-15,67.74989318847656
2020-04-16,68.51760864257812
2020-04-17,68.89734649658203
2020-04-20,68.60016632080078
2020-04-21,64.85233306884766
2020-04-22,66.02456665039062
2020-04-23,66.76752471923828
2020-04-24,67.2215576171875
2020-04-27,69.32662200927734
2020-04-28,67.01517486572266
2020-04-29,66.67670440673828
2020-04-30,65.4962387084961
2020-05-01,64.11762237548828
2020-05-04,63.448970794677734
2020-05-05,64.39830017089844
2020-05-06,63.663612365722656
2020-05-07,62.40882873535156
2020-05-08,63.0692253112793
2020-05-11,64.31575775146484
2020-05-12,63.721378326416016
2020-05-13,64.29924011230469
2020-05-14,66.08235931396484
2020-05-15,65.8594741821289
2020-05-18,65.8099365234375
2020-05-19,64.0185775756836
2020-05-20,63.4737548828125
2020-05-21,63.19306564331055
2020-05-22,63.044471740722656
2020-05-26,63.779178619384766
2020-05-27,64.0185775756836
2020-05-28,65.24858093261719
2020-05-29,66.63542938232422
2020-06-01,65.67786407470703
2020-06-02,66.7345199584961
2020-06-03,67.74164581298828
2020-06-04,67.32062530517578
2020-06-05,67.9067153930664
2020-06-08,68.43506622314453
2020-06-09,67.9067153930664
2020-06-10,67.50222778320312
2020-06-11,63.85346221923828
2020-06-12,63.48736572265625
2020-06-15,61.59022903442383
2020-06-16,64.04483795166016
2020-06-17,63.47902297973633
2020-06-18,63.4207763671875
2020-06-19,64.81867218017578
2020-06-22,63.861778259277344
2020-06-23,64.16967010498047
2020-06-24,63.12955856323242
2020-06-25,63.712013244628906
2020-06-26,62.56375503540039
2020-06-29,63.33759689331055
2020-06-30,64.34439849853516
2020-07-01,65.00173950195312
2020-07-02,65.5509033203125
2020-07-06,66.21656036376953
2020-07-07,65.5009765625
2020-07-08,64.83529663085938
2020-07-09,63.8118782043457
2020-07-10,63.84514617919922
2020-07-13,64.36102294921875
2020-07-14,65.10990142822266
2020-07-15,66.1000747680664
2020-07-16,66.06678771972656
2020-07-17,66.45787048339844
2020-07-20,66.07510375976562
2020-07-21,65.64242553710938
2020-07-22,65.5509033203125
2020-07-23,64.95181274414062
2020-07-24,64.15302276611328
2020-07-27,65.67571258544922
2020-07-28,66.30809020996094
2020-07-29,66.02519226074219
2020-07-30,65.72563934326172
2020-07-31,66.7657241821289
2020-08-03,68.67950439453125
2020-08-04,67.95559692382812
2020-08-05,67.93063354492188
2020-08-06,67.43970489501953
2020-08-07,67.41473388671875
2020-08-10,67.32322692871094
2020-08-11,67.32322692871094
2020-08-12,68.79598999023438
2020-08-13,69.51156616210938
2020-08-14,69.4616470336914
2020-08-17,70.5267105102539
2020-08-18,70.36028289794922
2020-08-19,70.75137329101562
2020-08-20,70.75137329101562
2020-08-21,70.70976257324219
2020-08-24,71.07588958740234
2020-08-25,71.292236328125
2020-08-26,71.17572021484375
2020-08-27,71.40869903564453
2020-08-28,71.26726531982422
2020-08-31,70.95106506347656
2020-09-01,70.25211334228516
2020-09-02,72.33230590820312
2020-09-03,71.13410949707031
2020-09-04,70.92610168457031
2020-09-08,69.33685302734375
2020-09-09,70.6265640258789
2020-09-10,69.53653717041016
2020-09-11,70.2937240600586
2020-09-14,70.53679656982422
2020-09-15,70.57870483398438
2020-09-16,71.71853637695312
2020-09-17,71.77722930908203
2020-09-18,71.919677734375
2020-09-21,69.67351531982422
2020-09-22,69.51426696777344
2020-09-23,69.25445556640625
2020-09-24,69.69027709960938
2020-09-25,69.50588989257812
2020-09-28,69.3634033203125
2020-09-29,68.64260864257812
2020-09-30,69.52265930175781
2020-10-01,68.42469024658203
2020-10-02,67.72067260742188
2020-10-05,68.08946228027344
2020-10-06,66.74005889892578
2020-10-07,67.08370208740234
2020-10-08,67.4524917602539
2020-10-09,67.35189819335938
2020-10-12,67.35189819335938
2020-10-13,67.6452407836914
2020-10-14,67.47762298583984
2020-10-15,66.26234436035156
2020-10-16,66.90769958496094
2020-10-19,65.93547058105469
2020-10-20,65.60021209716797
2020-10-21,65.4325942993164
2020-10-22,66.3880386352539
2020-10-23,66.90769958496094
2020-10-26,66.07795715332031
2020-10-27,65.36553192138672
2020-10-28,63.8485221862793
2020-10-29,63.605472564697266
2020-10-30,63.035545349121094
2020-11-02,64.29273986816406
2020-11-03,64.46875
2020-11-04,67.56981658935547
2020-11-05,67.43571472167969
2020-11-06,67.35189819335938
2020-11-09,67.46923828125
2020-11-10,67.98048400878906
2020-11-11,67.9385986328125
2020-11-12,66.9328384399414
2020-11-13,67.96372985839844
2020-11-16,67.20104217529297
2020-11-17,68.30736541748047
2020-11-18,67.25969696044922
2020-11-19,67.37703704833984
2020-11-20,67.42733764648438
2020-11-23,67.28483581542969
2020-11-24,67.16751861572266
2020-11-25,67.10045623779297
2020-11-27,66.9328384399414
2020-11-30,67.37703704833984
