Date,price
2020-03-09,37.209598541259766
2020-03-10,36.70637893676758
2020-03-11,36.939762115478516
2020-03-12,32.14816665649414
2020-03-13,33.12544250488281
2020-03-16,29.23819923400879
2020-03-17,29.431468963623047
2020-03-18,28.541706085205078
2020-03-19,27.465967178344727
2020-03-20,30.171720504760742
2020-03-23,29.02669906616211
2020-03-24,33.22754669189453
2020-03-25,34.09543228149414
2020-03-26,34.49655532836914
2020-03-27,33.194725036621094
2020-03-30,33.351531982421875
2020-03-31,34.361629486083984
2020-04-01,32.370601654052734
2020-04-02,32.72067642211914
2020-04-03,32.636802673339844
2020-04-06,35.41549301147461
2020-04-07,36.257843017578125
2020-04-08,35.85308074951172
2020-04-09,37.06373977661133
2020-04-14,37.45756912231445
2020-04-15,35.4373664855957
2020-04-16,35.980709075927734
2020-04-17,37.85868835449219
2020-04-20,37.4648551940918
2020-04-21,35.41549301147461
2020-04-22,35.74732971191406
2020-04-23,36.66261672973633
2020-04-24,35.48841857910156
2020-04-27,37.340877532958984
2020-04-28,38.36920928955078
2020-04-29,40.60091018676758
2020-04-30,39.4194221496582
2020-05-04,37.61072540283203
2020-05-05,39.02559280395508
2020-05-06,36.917877197265625
2020-05-07,36.00259017944336
2020-05-08,37.50132751464844
2020-05-11,37.4648551940918
2020-05-12,37.092918395996094
2020-05-13,35.53947067260742
2020-05-14,34.33610534667969
2020-05-15,35.93044662475586
2020-05-18,38.70321273803711
2020-05-19,38.54917526245117
2020-05-20,39.16533660888672
2020-05-21,38.5645751953125
2020-05-22,38.5722770690918
2020-05-25,38.73402786254883
2020-05-26,39.950958251953125
2020-05-27,41.89189529418945
2020-05-28,41.591514587402344
2020-05-29,40.51321792602539
2020-06-02,42.63130187988281
2020-06-03,44.65696334838867
2020-06-04,44.726280212402344
2020-06-05,45.82768630981445
2020-06-08,46.736541748046875
2020-06-09,45.758365631103516
2020-06-10,45.35785675048828
2020-06-11,42.839256286621094
2020-06-12,43.247474670410156
2020-06-15,43.09342575073242
2020-06-16,43.95606231689453
2020-06-17,44.1024055480957
2020-06-18,43.98687744140625
2020-06-19,43.84823989868164
2020-06-22,44.1794319152832
2020-06-23,44.98815155029297
2020-06-24,43.27058029174805
2020-06-25,43.963775634765625
2020-06-26,42.95479202270508
2020-06-29,43.67879104614258
2020-06-30,43.76351547241211
2020-07-01,43.285987854003906
2020-07-02,44.633853912353516
2020-07-03,44.1024055480957
2020-07-06,45.02666473388672
2020-07-07,45.17300796508789
2020-07-08,44.687774658203125
2020-07-09,44.24104690551758
2020-07-10,45.20381546020508
2020-07-13,45.28853988647461
2020-07-14,44.61845016479492
2020-07-15,45.14219665527344
2020-07-16,45.26543426513672
2020-07-17,46.00483322143555
2020-07-20,45.51959991455078
2020-07-21,46.84436798095703
2020-07-22,46.16658020019531
2020-07-23,47.09853744506836
2020-07-24,46.38224411010742
2020-07-27,46.020240783691406
2020-07-28,46.058746337890625
2020-07-29,44.89573287963867
2020-07-30,43.25517654418945
2020-07-31,42.13066101074219
2020-08-03,43.29368591308594
2020-08-04,44.78019332885742
2020-08-05,43.2320671081543
2020-08-06,42.538875579833984
2020-08-07,42.284706115722656
2020-08-10,42.63130187988281
2020-08-11,45.08828353881836
2020-08-12,45.34245300292969
2020-08-13,44.888023376464844
2020-08-14,44.84181213378906
2020-08-17,44.57994079589844
2020-08-18,44.333473205566406
2020-08-19,44.86491775512695
2020-08-20,44.20253372192383
2020-08-21,43.75581359863281
2020-08-24,44.86491775512695
2020-08-25,44.633853912353516
2020-08-26,45.76607131958008
2020-08-27,45.90470504760742
2020-08-28,45.912410736083984
2020-08-31,46.32832336425781
2020-09-01,46.31291961669922
2020-09-02,46.51317596435547
2020-09-03,46.82896423339844
2020-09-04,47.27568817138672
2020-09-07,48.199947357177734
2020-09-08,48.65436935424805
2020-09-09,49.09339141845703
2020-09-10,49.09339141845703
2020-09-11,49.53240966796875
2020-09-14,49.38607406616211
2020-09-15,49.54011154174805
2020-09-16,49.84049606323242
2020-09-17,49.91752243041992
2020-09-18,49.09339141845703
2020-09-21,46.59020233154297
2020-09-22,46.65951919555664
2020-09-23,46.95219802856445
2020-09-24,46.705726623535156
2020-09-25,45.488792419433594
2020-09-28,47.545265197753906
2020-09-29,47.75321578979492
2020-09-30,47.745521545410156
2020-10-01,48.261558532714844
2020-10-02,48.030494689941406
2020-10-05,49.316749572753906
2020-10-06,49.94832992553711
2020-10-07,50.633811950683594
2020-10-08,50.618412017822266
2020-10-09,49.832794189453125
2020-10-12,50.133174896240234
2020-10-13,49.486202239990234
2020-10-14,49.35526657104492
2020-10-15,47.8841552734375
2020-10-16,48.6158561706543
2020-10-19,49.00096130371094
2020-10-20,49.34756088256836
2020-10-21,49.14730453491211
2020-10-22,49.30134963989258
2020-10-23,49.23973083496094
2020-10-26,48.68517303466797
2020-10-27,47.345008850097656
2020-10-28,44.71857833862305
2020-10-29,44.926536560058594
2020-10-30,45.196109771728516
2020-11-02,45.96632766723633
2020-11-03,47.845645904541016
2020-11-04,48.15373229980469
2020-11-05,49.90211486816406
2020-11-06,48.970157623291016
2020-11-09,52.08951950073242
2020-11-10,53.529815673828125
2020-11-11,54.17679214477539
2020-11-12,54.454071044921875
2020-11-13,54.48487854003906
2020-11-16,56.063819885253906
2020-11-17,56.11003112792969
2020-11-18,56.895652770996094
2020-11-19,56.99577713012695
2020-11-20,57.1113166809082
2020-11-23,56.91105651855469
2020-11-24,59.0599479675293
2020-11-25,58.07408142089844
2020-11-26,57.09590148925781
2020-11-27,56.29487991333008
