Date,price
2020-03-09,118.57667541503906
2020-03-10,123.09587097167969
2020-03-11,114.544189453125
2020-03-12,108.99078369140625
2020-03-13,116.7081527709961
2020-03-16,110.48558044433594
2020-03-17,118.7070541381836
2020-03-18,117.29045104980469
2020-03-19,110.41606140136719
2020-03-20,104.1934814453125
2020-03-23,96.58903503417969
2020-03-24,103.5764389038086
2020-03-25,103.76763153076172
2020-03-26,109.99890899658203
2020-03-27,107.03536224365234
2020-03-30,115.59574890136719
2020-03-31,113.9619140625
2020-04-01,111.9456558227539
2020-04-02,115.71745300292969
2020-04-03,116.60387420654297
2020-04-06,121.4620132446289
2020-04-07,119.48050689697266
2020-04-08,124.5037841796875
2020-04-09,122.73957061767578
2020-04-13,121.47071075439453
2020-04-14,126.91114044189453
2020-04-15,128.32769775390625
2020-04-16,130.0745391845703
2020-04-17,132.11691284179688
2020-04-20,131.81272888183594
2020-04-21,130.0832061767578
2020-04-22,132.95989990234375
2020-04-23,135.14993286132812
2020-04-24,134.58506774902344
2020-04-27,134.08966064453125
2020-04-28,131.56936645507812
2020-04-29,130.56993103027344
2020-04-30,130.39608764648438
2020-05-01,128.87522888183594
2020-05-04,128.85781860351562
2020-05-05,129.92681884765625
2020-05-06,128.69271850585938
2020-05-07,128.26686096191406
2020-05-08,129.23158264160156
2020-05-11,129.5878448486328
2020-05-12,127.87578582763672
2020-05-13,127.86711120605469
2020-05-14,128.31033325195312
2020-05-15,130.74375915527344
2020-05-18,130.81326293945312
2020-05-19,129.50965881347656
2020-05-20,128.34510803222656
2020-05-21,127.50208282470703
2020-05-22,126.33820343017578
2020-05-26,126.50444030761719
2020-05-27,126.79326629638672
2020-05-28,128.6134490966797
2020-05-29,130.17112731933594
2020-06-01,128.8059844970703
2020-06-02,129.7335968017578
2020-06-03,130.0836639404297
2020-06-04,128.40345764160156
2020-06-05,128.90225219726562
2020-06-08,128.43846130371094
2020-06-09,127.72962951660156
2020-06-10,129.33978271484375
2020-06-11,123.27538299560547
2020-06-12,124.39545440673828
2020-06-15,123.6078872680664
2020-06-16,126.41697692871094
2020-06-17,126.03190612792969
2020-06-18,125.49812316894531
2020-06-19,125.86566162109375
2020-06-22,125.48060607910156
2020-06-23,125.01681518554688
2020-06-24,122.35649108886719
2020-06-25,122.22525024414062
2020-06-26,120.5975341796875
2020-06-29,121.67393493652344
2020-06-30,123.06529998779297
2020-07-01,122.84657287597656
2020-07-02,123.36284637451172
2020-07-06,125.121826171875
2020-07-07,125.00804901123047
2020-07-08,125.3755874633789
2020-07-09,124.69303131103516
2020-07-10,124.5879898071289
